sample_id	cluster_id	size	mean	std
PD058-58_T_pyclone	41	15	0.31694139648626646	0.0236608343577577
PD058-F0_D780_pyclone	41	15	0.6077243143816551	0.029676565922491557
PD058-F0_D779_pyclone	41	15	0.002379038075767376	0.004337207265756294
PD058-F2_1815_pyclone	42	1	0.812573559384692	0.11665938621657101
PD058-58_T_pyclone	42	1	0.25324840405923565	0.10101005971459344
PD058-F0_D780_pyclone	42	1	0.8225080965623706	0.10994173246647694
PD058-F0_D779_pyclone	42	1	0.039041998404508206	0.042875448007996676
PD058-F2_1815_pyclone	43	1	0.6894446572402313	0.15548107246010323
PD058-58_T_pyclone	43	1	0.225582359714413	0.12321849800746064
PD058-F0_D780_pyclone	43	1	0.9012082001851147	0.08792094966495491
PD058-F0_D779_pyclone	43	1	0.08506583951532107	0.08609901828464706
PD058-F2_1815_pyclone	44	1	0.8689053011331564	0.0899356833557141
PD058-58_T_pyclone	44	1	0.2917407974752562	0.08086604160238106
PD058-F0_D780_pyclone	44	1	0.6755629581981859	0.1219536348804871
PD058-F0_D779_pyclone	44	1	0.026456554745820763	0.030624463555131865
PD058-F2_1815_pyclone	45	1	0.8891025138745225	0.07437136723610356
PD058-58_T_pyclone	45	1	0.2907565182701712	0.06974944077811732
PD058-F0_D780_pyclone	45	1	0.8305492765685215	0.08754499665374545
PD058-F0_D779_pyclone	45	1	0.030160020377702417	0.02272905237276556
PD058-F2_1815_pyclone	46	1	0.6694302164408236	0.21408048396646012
PD058-58_T_pyclone	46	1	0.20614548438686764	0.2026857461776364
PD058-F0_D780_pyclone	46	1	0.6825958348165939	0.20854901966694053
PD058-F0_D779_pyclone	46	1	0.34457002023206007	0.26017903941070386
PD058-F2_1815_pyclone	47	1	0.8564277631349188	0.10221922153318234
PD058-58_T_pyclone	47	1	0.2848013307219479	0.09038768088083628
PD058-F0_D780_pyclone	47	1	0.8457547239931406	0.09750545861685907
PD058-F0_D779_pyclone	47	1	0.11651963817344428	0.059911622355519105
PD058-F2_1815_pyclone	48	1	0.5731092682418536	0.1177260224275883
PD058-58_T_pyclone	48	1	0.3711565411738265	0.09803219929151938
PD058-F0_D780_pyclone	48	1	0.7450131199249742	0.10615262291490801
PD058-F0_D779_pyclone	48	1	0.9481609951489847	0.048980918121745404
PD058-F2_1815_pyclone	49	1	0.5482026620406382	0.1709432228226185
PD058-58_T_pyclone	49	1	0.4839228776236663	0.15885024588013202
PD058-F0_D780_pyclone	49	1	0.7227966727740018	0.20691594906434668
PD058-F0_D779_pyclone	49	1	0.006891416387289909	0.010746213443980348
PD058-F2_1815_pyclone	50	1	0.6794419687785991	0.2216590472406212
PD058-58_T_pyclone	50	1	0.07165485709035248	0.08208671313591112
PD058-F0_D780_pyclone	50	1	0.6912107537973182	0.21684001192846677
PD058-F0_D779_pyclone	50	1	0.07505221469532322	0.07688187838573343
PD058-F2_1815_pyclone	51	1	0.5145886172347071	0.2082555013151403
PD058-58_T_pyclone	51	1	0.16742430966059782	0.0957043220275875
PD058-F0_D780_pyclone	51	1	0.5609582346490779	0.2074361357210841
PD058-F0_D779_pyclone	51	1	0.03744766535328558	0.04133585104348559
PD058-F2_1815_pyclone	52	8	0.08727034572234382	0.018413110505889372
PD058-58_T_pyclone	52	8	0.15374770384309816	0.023340979426196402
PD058-F0_D780_pyclone	52	8	0.14321404663045945	0.023024221547249597
PD058-F0_D779_pyclone	52	8	0.12912545697889555	0.02151208213138295
PD058-F2_1815_pyclone	53	1	0.7272786580498274	0.19330054397171959
PD058-58_T_pyclone	53	1	0.19608672251545423	0.17900122454765988
PD058-F0_D780_pyclone	53	1	0.7741766419727465	0.16471480864127452
PD058-F0_D779_pyclone	53	1	0.19608672251545423	0.17900122454765988
PD058-F2_1815_pyclone	54	1	0.889623053091163	0.09133901054283732
PD058-58_T_pyclone	54	1	0.2481684823183151	0.09925015616605337
PD058-F0_D780_pyclone	54	1	0.8872515983763746	0.0958529263508303
PD058-F0_D779_pyclone	54	1	0.05877163925067928	0.06167942023212183
PD058-F2_1815_pyclone	55	1	0.7694039493425284	0.10258408054583922
PD058-58_T_pyclone	55	1	0.274998494683944	0.07710768507619245
PD058-F0_D780_pyclone	55	1	0.8239681369699718	0.09831053361873193
PD058-F0_D779_pyclone	55	1	0.01984459150348297	0.02407811388679476
PD058-F2_1815_pyclone	56	1	0.9174508167436364	0.07376260984409626
PD058-58_T_pyclone	56	1	0.1286961389870101	0.08811913822906209
PD058-F0_D780_pyclone	56	1	0.8987189485575998	0.08369525256165405
PD058-F0_D779_pyclone	56	1	0.0458209481880611	0.04938651939317556
PD058-F2_1815_pyclone	57	1	0.780975043896648	0.1495739309271746
PD058-58_T_pyclone	57	1	0.0980837556505054	0.09792879987991275
PD058-F0_D780_pyclone	57	1	0.7294426251993928	0.18399498629416267
PD058-F0_D779_pyclone	57	1	0.12301038703774614	0.12005099022112609
PD058-F2_1815_pyclone	58	7	0.7329682095362384	0.03949963682554094
PD058-58_T_pyclone	58	7	0.2925737287102772	0.028633844309303783
PD058-F0_D780_pyclone	58	7	0.7215899571841141	0.0386175164901026
PD058-F0_D779_pyclone	58	7	0.8293944105505271	0.03945979521905759
PD058-F2_1815_pyclone	59	1	0.870238742963985	0.11120711970056171
PD058-58_T_pyclone	59	1	0.17020485330434476	0.1142144603803154
PD058-F0_D780_pyclone	59	1	0.5357514917097456	0.1702639095356652
PD058-F0_D779_pyclone	59	1	0.060660946289345805	0.06345763505342149
PD058-F2_1815_pyclone	60	5	0.5096883757272282	0.04135788153752085
PD058-58_T_pyclone	60	5	0.005610242789539345	0.006667028115220184
PD058-F0_D780_pyclone	60	5	0.4688072394768654	0.03902072562237351
PD058-F0_D779_pyclone	60	5	0.15955648611709594	0.026517256893574637
PD058-F2_1815_pyclone	61	3	0.42138801234859297	0.05676318145653585
PD058-58_T_pyclone	61	3	0.377381676679086	0.0725260778888701
PD058-F0_D780_pyclone	61	3	0.9266905966826631	0.059230842877901584
PD058-F0_D779_pyclone	61	3	0.01493213444425139	0.019123547376175082
PD058-F2_1815_pyclone	62	1	0.879452817860903	0.09992328059825563
PD058-58_T_pyclone	62	1	0.2103280698730776	0.11570863848988096
PD058-F0_D780_pyclone	62	1	0.9183890214756877	0.07281276057898758
PD058-F0_D779_pyclone	62	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	63	1	0.5782183163882733	0.14940238359871075
PD058-58_T_pyclone	63	1	0.28160610315110035	0.08622036060831335
PD058-F0_D780_pyclone	63	1	0.8141091395497807	0.10970512350769022
PD058-F0_D779_pyclone	63	1	0.042656894193478165	0.04635440217376313
PD058-F2_1815_pyclone	64	1	0.887384305771739	0.09322544497763748
PD058-58_T_pyclone	64	1	0.2821917212564554	0.11090752618030936
PD058-F0_D780_pyclone	64	1	0.6883665478446984	0.1383920048438221
PD058-F0_D779_pyclone	64	1	0.0469787302862454	0.050493099295084845
PD058-F2_1815_pyclone	65	1	0.40081544045017703	0.17607966406677908
PD058-58_T_pyclone	65	1	0.17741969012031314	0.11865174874218722
PD058-F0_D780_pyclone	65	1	0.726741139536184	0.16089475557296998
PD058-F0_D779_pyclone	65	1	0.23829503283292178	0.15458141993319063
PD058-F2_1815_pyclone	66	1	0.7977832578493634	0.09431972065069562
PD058-58_T_pyclone	66	1	0.07609120433652367	0.040795726290707324
PD058-F0_D780_pyclone	66	1	0.7006417255565182	0.10049643791482116
PD058-F0_D779_pyclone	66	1	0.0215793283860053	0.025805162072184747
PD058-F2_1815_pyclone	67	1	0.9103157748477754	0.07708720666105026
PD058-58_T_pyclone	67	1	0.39548393737806536	0.11373489045817668
PD058-F0_D780_pyclone	67	1	0.8626852775617216	0.10256611144958558
PD058-F0_D779_pyclone	67	1	0.27587692477482284	0.10876706334219415
PD058-F2_1815_pyclone	68	1	0.7707658240943754	0.16069778581030614
PD058-58_T_pyclone	68	1	0.21381294266257292	0.14050173642270328
PD058-F0_D780_pyclone	68	1	0.6766097392461589	0.19365133903525905
PD058-F0_D779_pyclone	68	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	69	3	0.1077249442199057	0.03906683410185044
PD058-58_T_pyclone	69	3	0.030673325378963705	0.01847753834028332
PD058-F0_D780_pyclone	69	3	0.11550808259065745	0.0363866514185045
PD058-F0_D779_pyclone	69	3	0.6446022791189437	0.08139507677190147
PD058-F2_1815_pyclone	70	3	0.34589450628290075	0.06734309879522067
PD058-58_T_pyclone	70	3	0.24516839147983369	0.05964196299071461
PD058-F0_D780_pyclone	70	3	0.071663187476101	0.031920519113898274
PD058-F0_D779_pyclone	70	3	0.7915649395974936	0.08551750148556587
PD058-F2_1815_pyclone	71	1	0.6499716275997468	0.16584398595484576
PD058-58_T_pyclone	71	1	0.07505221469532322	0.07688187838573343
PD058-F0_D780_pyclone	71	1	0.8370862236460171	0.11652941739071487
PD058-F0_D779_pyclone	71	1	0.15176014321992967	0.10273402501653392
PD058-F2_1815_pyclone	72	1	0.4811214388706334	0.11086170621022728
PD058-58_T_pyclone	72	1	0.038228848553398385	0.04209062397770809
PD058-F0_D780_pyclone	72	1	0.5849607573289267	0.14541795600521804
PD058-F0_D779_pyclone	72	1	0.02951934106945083	0.033627958826740696
PD058-F2_1815_pyclone	73	1	0.9370872561011453	0.05887130174717222
PD058-58_T_pyclone	73	1	0.1286961389870101	0.08811913822906209
PD058-F0_D780_pyclone	73	1	0.8531019509494059	0.10423777940095887
PD058-F0_D779_pyclone	73	1	0.0458209481880611	0.04938651939317556
PD058-F2_1815_pyclone	74	1	0.9144422061780351	0.08159060848645419
PD058-58_T_pyclone	74	1	0.10333559676510488	0.10265050570502018
PD058-F0_D780_pyclone	74	1	0.8026163030653837	0.14626758144733257
PD058-F0_D779_pyclone	74	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	75	1	0.7898895741732418	0.15461920542217072
PD058-58_T_pyclone	75	1	0.12136827213350804	0.08341735961402391
PD058-F0_D780_pyclone	75	1	0.7505211706263536	0.1660862277852509
PD058-F0_D779_pyclone	75	1	0.20336565045088992	0.1343295211497164
PD058-F2_1815_pyclone	76	1	0.8710781041573158	0.10402139009162227
PD058-58_T_pyclone	76	1	0.2698427092036917	0.10671177549679557
PD058-F0_D780_pyclone	76	1	0.7444186342745069	0.12966145253826084
PD058-F0_D779_pyclone	76	1	0.05877163925067928	0.06167942023212183
PD058-F2_1815_pyclone	77	1	0.9130999197682363	0.07820657561889745
PD058-58_T_pyclone	77	1	0.24139512282499997	0.10470762687041377
PD058-F0_D780_pyclone	77	1	0.9201218740373698	0.07106607109103998
PD058-F0_D779_pyclone	77	1	0.050818350420507155	0.054152004387827385
PD058-F2_1815_pyclone	78	2	0.9209177530498275	0.05276060724623744
PD058-58_T_pyclone	78	2	0.3196165805237911	0.05446145106122543
PD058-F0_D780_pyclone	78	2	0.7912928634829354	0.07098765496496781
PD058-F0_D779_pyclone	78	2	0.003889145696588472	0.007680435318005444
PD058-F2_1815_pyclone	79	1	0.43382557690261	0.15430850371182792
PD058-58_T_pyclone	79	1	0.017267178427744452	0.023214203103238736
PD058-F0_D780_pyclone	79	1	0.6942339038723758	0.2136630129454451
PD058-F0_D779_pyclone	79	1	0.02185063299691714	0.026074589795755002
PD058-F2_1815_pyclone	80	1	0.633888121987767	0.1423127994065263
PD058-58_T_pyclone	80	1	0.2698429226386304	0.09458236304666338
PD058-F0_D780_pyclone	80	1	0.7745005105480123	0.13660972180124958
PD058-F0_D779_pyclone	80	1	0.049472735118503836	0.052871608898940714
PD058-F2_1815_pyclone	81	1	0.8626852775617216	0.10256611144958558
PD058-58_T_pyclone	81	1	0.2888080452745722	0.09144354348089972
PD058-F0_D780_pyclone	81	1	0.7957092658318862	0.11492785493859
PD058-F0_D779_pyclone	81	1	0.07791383300508897	0.05496826197942502
PD058-F2_1815_pyclone	82	1	0.8143527887622058	0.09909999446081325
PD058-58_T_pyclone	82	1	0.2821923080226221	0.08348531804740164
PD058-F0_D780_pyclone	82	1	0.9440118616154914	0.05187334410014245
PD058-F0_D779_pyclone	82	1	0.01719569015824468	0.02377836994789193
PD058-F2_1815_pyclone	83	1	0.8604697726323758	0.08928001901174576
PD058-58_T_pyclone	83	1	0.6489073694152915	0.10412269281436073
PD058-F0_D780_pyclone	83	1	0.8145428370546358	0.10447498880946521
PD058-F0_D779_pyclone	83	1	0.5204370431034908	0.12705208868862222
PD058-F2_1815_pyclone	84	1	0.9042127833543856	0.0775753177520132
PD058-58_T_pyclone	84	1	0.10067949124824777	0.05891149866586304
PD058-F0_D780_pyclone	84	1	0.7232069218146298	0.13291899755706577
PD058-F0_D779_pyclone	84	1	0.045057737751534876	0.03285262297977238
PD058-F2_1815_pyclone	85	1	0.7882701431848065	0.11984961170208909
PD058-58_T_pyclone	85	1	0.27899848794619153	0.0972953746327967
PD058-F0_D780_pyclone	85	1	0.6451342688532836	0.1468339090890296
PD058-F0_D779_pyclone	85	1	0.08226302305392116	0.057858720882349425
PD058-F2_1815_pyclone	86	1	0.015067329898490172	0.020311895343421364
PD058-58_T_pyclone	86	1	0.29546247479536686	0.0666588380267142
PD058-F0_D780_pyclone	86	1	0.015832975527077048	0.021107143761165494
PD058-F0_D779_pyclone	86	1	0.9233761042838302	0.05856224236096183
PD058-F2_1815_pyclone	87	1	0.8026163030653837	0.14626758144733257
PD058-58_T_pyclone	87	1	0.17741969012031314	0.11865174874218722
PD058-F0_D780_pyclone	87	1	0.7061681350231325	0.1811478055365771
PD058-F0_D779_pyclone	87	1	0.07812293069701329	0.07971907199426456
PD058-F2_1815_pyclone	88	2	0.9451101136979171	0.048654887471163706
PD058-58_T_pyclone	88	2	0.26051217678931055	0.06246889906497284
PD058-F0_D780_pyclone	88	2	0.9438212997383755	0.04892952626107669
PD058-F0_D779_pyclone	88	2	0.012683791069274702	0.016834261201223708
PD058-F2_1815_pyclone	89	1	0.8103160998912913	0.12291403685668152
PD058-58_T_pyclone	89	1	0.33621605476723454	0.12048386098606174
PD058-F0_D780_pyclone	89	1	0.5674873632479234	0.16662244571399507
PD058-F0_D779_pyclone	89	1	0.06481785304698581	0.06735700369385392
PD058-F2_1815_pyclone	90	1	0.672574069455035	0.15584601173431947
PD058-58_T_pyclone	90	1	0.23860625904778243	0.09591904167116765
PD058-F0_D780_pyclone	90	1	0.8971305514162309	0.08502755254895118
PD058-F0_D779_pyclone	90	1	0.07930900016007014	0.05589650469904655
PD058-F2_1815_pyclone	91	4	0.03694235271265481	0.022061461061289946
PD058-58_T_pyclone	91	4	0.3102643226245685	0.05330012867275658
PD058-F0_D780_pyclone	91	4	0.27053232961797413	0.04942078786053288
PD058-F0_D779_pyclone	91	4	0.32346535265862836	0.062414851963285015
PD058-F2_1815_pyclone	92	1	0.6275401791114608	0.14979725273846128
PD058-58_T_pyclone	92	1	0.5727838559790983	0.1284765725759161
PD058-F0_D780_pyclone	92	1	0.5958470233838399	0.1384600894276511
PD058-F0_D779_pyclone	92	1	0.04077236122259439	0.044542752952400254
PD058-F2_1815_pyclone	93	1	0.824288604209835	0.12783067490955832
PD058-58_T_pyclone	93	1	0.26400035958788415	0.14162432728992064
PD058-F0_D780_pyclone	93	1	0.7635562650922678	0.15400058888608315
PD058-F0_D779_pyclone	93	1	0.13129827300455282	0.12722725409580946
PD058-F2_1815_pyclone	94	1	0.6186252160566409	0.15891910656468408
PD058-58_T_pyclone	94	1	0.38361347073285795	0.12691300638954858
