sample_id	cluster_id	size	mean	std
PD056_F0_1636_pyclone	232	1	0.6218315457233506	0.2012494871713313
PD056_56_T_pyclone	232	1	0.4584159759250391	0.17207673580644198
PD056_F2_1709_pyclone	233	1	0.4900026020605984	0.2738124182109818
PD056_F0_1636_pyclone	233	1	0.5496366599054384	0.24891799233057688
PD056_56_T_pyclone	233	1	0.3077641762270068	0.15244223524528702
PD056_F2_1709_pyclone	234	1	0.6234767309781699	0.21818782391658703
PD056_F0_1636_pyclone	234	1	0.5102781432890465	0.2641295322265113
PD056_56_T_pyclone	234	1	0.19742744531739478	0.14482342933597192
PD056_F2_1709_pyclone	235	1	0.5749410592961656	0.25877922230632333
PD056_F0_1636_pyclone	235	1	0.6143636138669011	0.23826688669354085
PD056_56_T_pyclone	235	1	0.02952681355697446	0.03362755955206802
PD056_F2_1709_pyclone	236	1	0.5450327212170143	0.24754364733592904
PD056_F0_1636_pyclone	236	1	0.5022784913130859	0.29221360571114735
PD056_56_T_pyclone	236	1	0.11895649434963095	0.08064200205821476
PD056_F2_1709_pyclone	237	1	0.48085461429963905	0.26702239879627243
PD056_F0_1636_pyclone	237	1	0.4072206138254682	0.25153933035421483
PD056_56_T_pyclone	237	1	0.21112109795982884	0.11147324060169413
PD056_F2_1709_pyclone	238	1	0.49739467824233646	0.2721003119497865
PD056_F0_1636_pyclone	238	1	0.5557523882689529	0.24600742871714498
PD056_56_T_pyclone	238	1	0.12917831497579849	0.10517340488143406
PD056_F2_1709_pyclone	239	1	0.6094986603885281	0.2168726665171526
PD056_F0_1636_pyclone	239	1	0.5818019246924968	0.2323810962607355
PD056_56_T_pyclone	239	1	0.12349653192821751	0.08345687783197744
PD056_F2_1709_pyclone	240	1	0.5866442148766836	0.23314152660094403
PD056_F0_1636_pyclone	240	1	0.5261416571907813	0.26573934800194365
PD056_56_T_pyclone	240	1	0.27243126642399584	0.14371402281358697
PD056_F2_1709_pyclone	241	1	0.46971017067019394	0.29091469608307025
PD056_F0_1636_pyclone	241	1	0.4764105534851496	0.2858236340196308
PD056_56_T_pyclone	241	1	0.43552516982622697	0.248161212178526
PD056_F2_1709_pyclone	242	1	0.48836178928496543	0.2967222186838671
PD056_F0_1636_pyclone	242	1	0.48666320529502893	0.2922394857040918
PD056_56_T_pyclone	242	1	0.18809697439314965	0.11069140515587397
PD056_F2_1709_pyclone	243	1	0.28666531795012584	0.21503833536165023
PD056_F0_1636_pyclone	243	1	0.19125408850244557	0.1981429725032546
PD056_56_T_pyclone	243	1	0.3704445735170528	0.12972453347824192
PD056_F2_1709_pyclone	244	1	0.6027383542977487	0.24989694123855902
PD056_F0_1636_pyclone	244	1	0.5895237062784722	0.2481295450999655
PD056_56_T_pyclone	244	1	0.031592916996033435	0.03841840519839757
PD056_F2_1709_pyclone	245	1	0.4917095415947426	0.2890009107874674
PD056_F0_1636_pyclone	245	1	0.49134339727508736	0.2866941611345663
PD056_56_T_pyclone	245	1	0.06825104100809132	0.059046247704569295
PD056_F2_1709_pyclone	246	1	0.42244697991226215	0.24422967301013787
PD056_F0_1636_pyclone	246	1	0.29257458629912314	0.20380324800880037
PD056_56_T_pyclone	246	1	0.14485159414564774	0.07340034037687841
PD056_F2_1709_pyclone	247	1	0.5481142690996482	0.25048500724949
PD056_F0_1636_pyclone	247	1	0.5180423150526748	0.2829502545866609
PD056_56_T_pyclone	247	1	0.3997181095056756	0.1938710165479441
PD056_F2_1709_pyclone	248	1	0.591397709365124	0.2321319593576192
PD056_F0_1636_pyclone	248	1	0.5534828793623624	0.2455133658700727
PD056_56_T_pyclone	248	1	0.23197852996153934	0.1333425236625499
PD056_F2_1709_pyclone	249	1	0.6212743726926582	0.25507406929331145
PD056_F0_1636_pyclone	249	1	0.5482734097889785	0.24756351719913983
PD056_56_T_pyclone	249	1	0.31415124918011356	0.1555344420496081
PD056_F2_1709_pyclone	250	1	0.6226345863074394	0.21173483558113654
PD056_F0_1636_pyclone	250	1	0.6269495097630644	0.21210897471189638
PD056_56_T_pyclone	250	1	0.20047275927146394	0.10624689555496343
PD056_F2_1709_pyclone	251	1	0.5783478813759451	0.23742270681744945
PD056_F0_1636_pyclone	251	1	0.5297822747925384	0.25785818092847773
PD056_56_T_pyclone	251	1	0.03251801085734431	0.0424949568920372
PD056_F2_1709_pyclone	252	1	0.4886207200096498	0.2751415260000311
PD056_F0_1636_pyclone	252	1	0.48581101709096625	0.28747299876500004
PD056_56_T_pyclone	252	1	0.43394547072737466	0.1928054203291669
PD056_F2_1709_pyclone	253	1	0.5951380372706832	0.2401459238504073
PD056_F0_1636_pyclone	253	1	0.575347523664118	0.264696274717087
PD056_56_T_pyclone	253	1	0.17841430503732142	0.1007961735865692
PD056_F2_1709_pyclone	254	1	0.5470114114785348	0.2500807472372756
PD056_F0_1636_pyclone	254	1	0.5866442148766836	0.23314152660094403
PD056_56_T_pyclone	254	1	0.2985852054471292	0.1608999294308578
PD056_F2_1709_pyclone	255	1	0.5053083025485703	0.25443549098876245
PD056_F0_1636_pyclone	255	1	0.6027383542977487	0.24989694123855902
PD056_56_T_pyclone	255	1	0.04300705468918164	0.05451483073995794
PD056_F2_1709_pyclone	256	1	0.6515857906681023	0.18391637039647898
PD056_F0_1636_pyclone	256	1	0.5884837033136322	0.22524801182829568
PD056_56_T_pyclone	256	1	0.19334013036484596	0.09305023970251318
PD056_F2_1709_pyclone	257	1	0.5324909135260616	0.24896621176351907
PD056_F0_1636_pyclone	257	1	0.5947187813533008	0.2231796812305372
PD056_56_T_pyclone	257	1	0.0771498284492826	0.06240097104306443
PD056_F2_1709_pyclone	258	1	0.5175688031147732	0.2618089264897844
PD056_F0_1636_pyclone	258	1	0.5747665377206174	0.23652954706686416
PD056_56_T_pyclone	258	1	0.17183987363158335	0.10639348429900296
PD056_F2_1709_pyclone	259	1	0.5462244676574288	0.24567390761022098
PD056_F0_1636_pyclone	259	1	0.5333073592369468	0.2596003558627014
PD056_56_T_pyclone	259	1	0.08882754914696638	0.06189107568262714
PD056_F2_1709_pyclone	260	1	0.5115598211525759	0.2825750415954602
PD056_F0_1636_pyclone	260	1	0.5293050426813894	0.274648275902109
PD056_56_T_pyclone	260	1	0.43342069995089705	0.18048308317819498
PD056_F2_1709_pyclone	261	2	0.5752803549281142	0.22132693784546692
PD056_F0_1636_pyclone	261	2	0.4102813379128349	0.2079226911497518
PD056_56_T_pyclone	261	2	0.008546447395408904	0.01324585086087403
PD056_F2_1709_pyclone	262	1	0.5223043170506888	0.26377161478533834
PD056_F0_1636_pyclone	262	1	0.5783478813759451	0.23742270681744945
PD056_56_T_pyclone	262	1	0.2136966302178886	0.13838831650511135
PD056_F2_1709_pyclone	263	1	0.5754981712487145	0.22825806144865998
PD056_F0_1636_pyclone	263	1	0.5425031328440056	0.2625161376025746
PD056_56_T_pyclone	263	1	0.1981460780272569	0.09944804141783875
PD056_F2_1709_pyclone	264	1	0.2015735731972513	0.14797852152494034
PD056_F0_1636_pyclone	264	1	0.5230255860889824	0.2580521899349434
PD056_56_T_pyclone	264	1	0.2948938676299946	0.12050433219628529
PD056_F2_1709_pyclone	265	1	0.5819703836619333	0.22563844756161713
PD056_F0_1636_pyclone	265	1	0.5580400845820692	0.23644962666475008
PD056_56_T_pyclone	265	1	0.05387074244581354	0.04254891410190081
PD056_F2_1709_pyclone	266	1	0.5544042288970681	0.24192110775548167
PD056_F0_1636_pyclone	266	1	0.5358916342099322	0.278824423736793
PD056_56_T_pyclone	266	1	0.17195365272668972	0.11545108940807025
PD056_F2_1709_pyclone	267	1	0.5224961888415571	0.26941322847379473
PD056_F0_1636_pyclone	267	1	0.5728677462517416	0.2393976776907316
PD056_56_T_pyclone	267	1	0.30098569103158374	0.14215379357661068
PD056_F2_1709_pyclone	268	1	0.5759863813465321	0.23568254777800246
PD056_F0_1636_pyclone	268	1	0.596166522632022	0.2245541583233614
PD056_56_T_pyclone	268	1	0.20237716986533097	0.11326542182466957
PD056_F2_1709_pyclone	269	1	0.45229119406954194	0.2829946141086056
PD056_F0_1636_pyclone	269	1	0.5576662330823212	0.25427763675182247
PD056_56_T_pyclone	269	1	0.4415848430244115	0.22323324322103508
PD056_F2_1709_pyclone	270	1	0.5142917060913291	0.26765250353797176
PD056_F0_1636_pyclone	270	1	0.5328459824382126	0.2569926031720623
PD056_56_T_pyclone	270	1	0.12326961139727047	0.07667493807841579
PD056_F2_1709_pyclone	271	1	0.5648461080546877	0.23952815998203048
PD056_F0_1636_pyclone	271	1	0.5941020471229075	0.24265779972875728
PD056_56_T_pyclone	271	1	0.023541563064894935	0.030773039825606235
PD056_F2_1709_pyclone	272	1	0.5086476853500035	0.28495482347627277
PD056_F0_1636_pyclone	272	1	0.518029570518562	0.29136573902808843
PD056_56_T_pyclone	272	1	0.20524240041927289	0.1122696758291592
PD056_F2_1709_pyclone	273	1	0.5507673792279331	0.24376614990652168
PD056_F0_1636_pyclone	273	1	0.5404143810452767	0.2503061248788397
PD056_56_T_pyclone	273	1	0.2639552577354556	0.12235850295600696
PD056_F2_1709_pyclone	274	1	0.4999149764622586	0.26867415652966653
PD056_F0_1636_pyclone	274	1	0.501885466023708	0.26788669696448075
PD056_56_T_pyclone	274	1	0.10770620672332323	0.0944664777754304
PD056_F2_1709_pyclone	275	1	0.522032478795969	0.2880154907155367
PD056_F0_1636_pyclone	275	1	0.3281509718724432	0.26110260567510457
PD056_56_T_pyclone	275	1	0.2478069820772927	0.1415601363226568
PD056_F2_1709_pyclone	276	1	0.5921002968882201	0.220396586101522
PD056_F0_1636_pyclone	276	1	0.527096527415718	0.27234717464615665
PD056_56_T_pyclone	276	1	0.42604022208992515	0.16372840015538834
PD056_F2_1709_pyclone	277	1	0.5111080804730436	0.28739476940746644
PD056_F0_1636_pyclone	277	1	0.641202707478135	0.21203776025147203
PD056_56_T_pyclone	277	1	0.17439200266117816	0.11465985487171149
PD056_F2_1709_pyclone	278	1	0.36993650958037705	0.2720108218523719
PD056_F0_1636_pyclone	278	1	0.510194285954043	0.29840884565201276
PD056_56_T_pyclone	278	1	0.4655132796661883	0.26080262552732364
PD056_F2_1709_pyclone	279	1	0.5324489677012261	0.2530400368778115
PD056_F0_1636_pyclone	279	1	0.5703242692121515	0.25250679368391393
PD056_56_T_pyclone	279	1	0.22419869380231877	0.12650525685077638
PD056_F2_1709_pyclone	280	1	0.5612484719018477	0.2595697489052406
PD056_F0_1636_pyclone	280	1	0.4654859680327963	0.2653186040994709
PD056_56_T_pyclone	280	1	0.4452796213377252	0.16035394569401226
PD056_F2_1709_pyclone	281	1	0.4989325464549192	0.2946777498482313
PD056_F0_1636_pyclone	281	1	0.4969571535768659	0.28619159584929055
PD056_56_T_pyclone	281	1	0.11570607805226114	0.09737877065659933
PD056_F2_1709_pyclone	282	1	0.40619546073453144	0.2587589804677486
PD056_F0_1636_pyclone	282	1	0.6635678323494197	0.1940216466339805
PD056_56_T_pyclone	282	1	0.22923896657564521	0.1136129558952244
PD056_F2_1709_pyclone	283	1	0.3680422894574876	0.26371294818695934
PD056_F0_1636_pyclone	283	1	0.49790701693738565	0.28624449145882735
PD056_56_T_pyclone	283	1	0.2584863732958332	0.13537544307476948
PD056_F2_1709_pyclone	284	1	0.5496601833843838	0.24654744990933536
PD056_F0_1636_pyclone	284	1	0.55646822881286	0.24948534419569413
PD056_56_T_pyclone	284	1	0.025650428285982425	0.03217043040230791
PD056_F2_1709_pyclone	285	1	0.14224596210667875	0.16916081311023135
PD056_F0_1636_pyclone	285	1	0.28891733121183366	0.23299827356740574
PD056_56_T_pyclone	285	1	0.8853011503794485	0.0915971525169571
PD056_F2_1709_pyclone	286	1	0.4994833538763531	0.2920943346506929
PD056_F0_1636_pyclone	286	1	0.49162302960098064	0.27691753432233296
PD056_56_T_pyclone	286	1	0.4088361127057067	0.1898079030950223
PD056_F2_1709_pyclone	287	1	0.381914066633545	0.16944226998684989
PD056_F0_1636_pyclone	287	1	0.5946874105999396	0.19669413867565325
PD056_56_T_pyclone	287	1	0.2577353112916059	0.10178890005441923
PD056_F2_1709_pyclone	288	1	0.5159707229144852	0.2663914781670402
PD056_F0_1636_pyclone	288	1	0.5243546970885246	0.26073882199451176
PD056_56_T_pyclone	288	1	0.3113076405693252	0.15748501345200058
PD056_F2_1709_pyclone	289	1	0.6260487770408049	0.20886410732110436
PD056_F0_1636_pyclone	289	1	0.5664816327571716	0.23768026350008437
PD056_56_T_pyclone	289	1	0.15757850326525208	0.08988138607233623
PD056_F2_1709_pyclone	290	1	0.561616630691396	0.23815831421952122
PD056_F0_1636_pyclone	290	1	0.6514089817859232	0.1944491047736656
PD056_56_T_pyclone	290	1	0.2596697574760676	0.12429787280144633
PD056_F2_1709_pyclone	291	1	0.5290488683377879	0.26469881731588657
PD056_F0_1636_pyclone	291	1	0.5308732421714365	0.2621757135348407
PD056_56_T_pyclone	291	1	0.18419874031362624	0.09836121731595457
PD056_F2_1709_pyclone	292	1	0.5052630662689253	0.2717214333377599
PD056_F0_1636_pyclone	292	1	0.5006021025503216	0.27266504976973394
PD056_56_T_pyclone	292	1	0.2573042818376107	0.14808743996469526
PD056_F2_1709_pyclone	293	1	0.39649122617346094	0.2418005841193111
PD056_F0_1636_pyclone	293	1	0.4679203773362715	0.2429572247486013
PD056_56_T_pyclone	293	1	0.4522690189196699	0.17240483183413466
PD056_F2_1709_pyclone	294	1	0.5230255860889824	0.2580521899349434
PD056_F0_1636_pyclone	294	1	0.3716449311658555	0.22589091111889054
PD056_56_T_pyclone	294	1	0.23256548469790572	0.09909709872252419
PD056_F2_1709_pyclone	295	1	0.4857878804294594	0.28151493807304706
PD056_F0_1636_pyclone	295	1	0.5559353438130938	0.25772174277261356
PD056_56_T_pyclone	295	1	0.44375363977049676	0.20960787239729395
PD056_F2_1709_pyclone	296	1	0.26630573481318237	0.22100927002474813
PD056_F0_1636_pyclone	296	1	0.4029729481993331	0.27445969036982054
PD056_56_T_pyclone	296	1	0.2458140200171798	0.1210609220431654
PD056_F2_1709_pyclone	297	1	0.56325639670917	0.24125207067782967
PD056_F0_1636_pyclone	297	1	0.5329854385943495	0.25485181814283153
PD056_56_T_pyclone	297	1	0.2252079782815657	0.12502638933466137
PD056_F2_1709_pyclone	298	1	0.5317501220129063	0.28241362340357024
PD056_F0_1636_pyclone	298	1	0.4985505837613019	0.28170382230015284
PD056_56_T_pyclone	298	1	0.23129044298254323	0.1118973475914522
PD056_F2_1709_pyclone	299	1	0.5568694138549144	0.2454621446474877
PD056_F0_1636_pyclone	299	1	0.520513227059012	0.2592420987903102
PD056_56_T_pyclone	299	1	0.0831666025310554	0.07389256850516036
PD056_F2_1709_pyclone	300	1	0.505829046824386	0.28246726277815215
PD056_F0_1636_pyclone	300	1	0.5446830840662911	0.2537254282848621
PD056_56_T_pyclone	300	1	0.038111307381188037	0.04874733508073907
PD056_F2_1709_pyclone	301	1	0.5183961156438183	0.2740317046682361
PD056_F0_1636_pyclone	301	1	0.2284953648192823	0.2455442405100128
PD056_56_T_pyclone	301	1	0.42913075660655586	0.2462872848473951
PD056_F2_1709_pyclone	302	1	0.4279374031288911	0.2840040733658619
PD056_F0_1636_pyclone	302	1	0.3456107423458669	0.2665720096370669
PD056_56_T_pyclone	302	1	0.5509474598063611	0.2770574349824672
PD056_F2_1709_pyclone	303	1	0.44838608536796337	0.2760249472761815
PD056_F0_1636_pyclone	303	1	0.4134449513479985	0.2736315028192331
PD056_56_T_pyclone	303	1	0.3518753717393967	0.17115195211504178
PD056_F2_1709_pyclone	304	1	0.5317501220129063	0.28241362340357024
PD056_F0_1636_pyclone	304	1	0.3839392453597219	0.26568603310127187
PD056_56_T_pyclone	304	1	0.2561672677064709	0.12277258424603087
PD056_F2_1709_pyclone	305	1	0.5256392212881862	0.29247883229970756
PD056_F0_1636_pyclone	305	1	0.4930827867534976	0.2705470287118002
PD056_56_T_pyclone	305	1	0.06028287179556068	0.05204668944592029
PD056_F2_1709_pyclone	306	1	0.465547718530806	0.2875209198386436
PD056_F0_1636_pyclone	306	1	0.4689828922419589	0.2847198086220989
PD056_56_T_pyclone	306	1	0.42891969572771105	0.24296686412733834
PD056_F2_1709_pyclone	307	1	0.4392385331948636	0.27457301238107673
PD056_F0_1636_pyclone	307	1	0.2803412396159635	0.2586876331763245
PD056_56_T_pyclone	307	1	0.5866659586586433	0.22270330048773118
PD056_F2_1709_pyclone	308	1	0.4895209754427431	0.29045601175695285
PD056_F0_1636_pyclone	308	1	0.4971592306377902	0.2959649780373406
PD056_56_T_pyclone	308	1	0.18903988021520418	0.1437815485604204
PD056_F2_1709_pyclone	309	1	0.5966521127710467	0.24887238131690267
PD056_F0_1636_pyclone	309	1	0.5543457942000377	0.2532861113195151
PD056_56_T_pyclone	309	1	0.33492495136238803	0.14768588309521244
PD056_F2_1709_pyclone	310	1	0.517426053985037	0.27229111672538525
PD056_F0_1636_pyclone	310	1	0.5425754516566315	0.251285978356431
PD056_56_T_pyclone	310	1	0.37701447383548914	0.17490775746136
PD056_F2_1709_pyclone	311	1	0.24950424594100115	0.12096526662635476
PD056_F0_1636_pyclone	311	1	0.20524240041927289	0.1122696758291592
PD056_56_T_pyclone	311	1	0.15366304934039	0.08704437548784554
PD056_F2_1709_pyclone	312	1	0.525206865485992	0.26387497347537286
PD056_F0_1636_pyclone	312	1	0.5577107690573785	0.24455753131256192
PD056_56_T_pyclone	312	1	0.13961866695373684	0.09340188094379394
PD056_F2_1709_pyclone	313	1	0.11778336941385767	0.13442235605697953
PD056_F0_1636_pyclone	313	1	0.22877654822793694	0.18185095097351875
PD056_56_T_pyclone	313	1	0.2777099272731556	0.12811221278666077
PD056_F2_1709_pyclone	314	1	0.5221836193056282	0.2752341710452452
PD056_F0_1636_pyclone	314	1	0.26152686478827264	0.22885256311405935
PD056_56_T_pyclone	314	1	0.17198444162517992	0.11319458923315018
PD056_F2_1709_pyclone	315	1	0.49889278100002793	0.304939462071828
PD056_F0_1636_pyclone	315	1	0.48347984441555686	0.2768286400772844
PD056_56_T_pyclone	315	1	0.3493104504907844	0.21874525932829594
PD056_F2_1709_pyclone	316	1	0.5196394880219412	0.268975161466176
PD056_F0_1636_pyclone	316	1	0.5518637785360366	0.24662352337330093
PD056_56_T_pyclone	316	1	0.20979197254926685	0.11733747151973764
PD056_F2_1709_pyclone	317	1	0.6013493948232432	0.21524988856658123
PD056_F0_1636_pyclone	317	1	0.5601028515072446	0.24144070610163534
PD056_56_T_pyclone	317	1	0.18208959269016223	0.11256625931061501
PD056_F2_1709_pyclone	318	1	0.3593122400973381	0.26055384529196385
PD056_F0_1636_pyclone	318	1	0.5053983442774169	0.2881909724666732
PD056_56_T_pyclone	318	1	0.23211617725605457	0.12573353341579507
PD056_F2_1709_pyclone	319	1	0.46430329831861933	0.27515177234172
PD056_F0_1636_pyclone	319	1	0.46646322804591617	0.2758266079113742
PD056_56_T_pyclone	319	1	0.4857890694392236	0.29947939782794203
PD056_F2_1709_pyclone	320	1	0.6568775416415333	0.23398235587433247
PD056_F0_1636_pyclone	320	1	0.43695028165995903	0.23746505424909356
PD056_56_T_pyclone	320	1	0.06800845720261972	0.055330060444935436
PD056_F2_1709_pyclone	321	1	0.6587832558446206	0.20922138791911798
PD056_F0_1636_pyclone	321	1	0.5452258110337489	0.24939570884131818
PD056_56_T_pyclone	321	1	0.24621868473632166	0.11843215298995059
PD056_F2_1709_pyclone	322	1	0.6054148830187732	0.24036342125238228
PD056_F0_1636_pyclone	322	1	0.5077392098040052	0.25045726469347174
PD056_56_T_pyclone	322	1	0.02666787704629604	0.0332453322662028
PD056_F2_1709_pyclone	323	6	0.855852060249148	0.08977651273132702
PD056_F0_1636_pyclone	323	6	0.736937884180555	0.16667973946845024
PD056_56_T_pyclone	323	6	0.0020557091424200937	0.005068194415643981
PD056_F2_1709_pyclone	324	1	0.5761439426767954	0.2313875158797245
PD056_F0_1636_pyclone	324	1	0.5243841798575827	0.2502883452787789
PD056_56_T_pyclone	324	1	0.025723375012637512	0.03315528224848578
PD056_F2_1709_pyclone	325	1	0.518631816378762	0.2617531087069761
PD056_F0_1636_pyclone	325	1	0.5074352331783497	0.26698332918771167
PD056_56_T_pyclone	325	1	0.35508277405194616	0.1691617402131733
PD056_F2_1709_pyclone	326	1	0.6835845997591851	0.18519004069608938
PD056_F0_1636_pyclone	326	1	0.5517877385302689	0.24572291769905613
PD056_56_T_pyclone	326	1	0.29498573142270157	0.1288061041437133
PD056_F2_1709_pyclone	327	1	0.5568606351183908	0.24939137882831028
PD056_F0_1636_pyclone	327	1	0.5162200506998016	0.2770970356559128
PD056_56_T_pyclone	327	1	0.07260251729779359	0.06258463233226555
PD056_F2_1709_pyclone	328	1	0.5619677363407009	0.2526556891028828
PD056_F0_1636_pyclone	328	1	0.5077392098040052	0.25045726469347174
PD056_56_T_pyclone	328	1	0.11346033707461593	0.06745254342651522
PD056_F2_1709_pyclone	329	1	0.5140406693644365	0.2824119170681329
PD056_F0_1636_pyclone	329	1	0.5560843145663562	0.24738527153698744
PD056_56_T_pyclone	329	1	0.43719030612997334	0.18992022810415105
PD056_F2_1709_pyclone	330	1	0.515478952161307	0.26455320453353826
PD056_F0_1636_pyclone	330	1	0.5169416812831914	0.2684348335427453
PD056_56_T_pyclone	330	1	0.3604976941102189	0.17468053273905404
PD056_F2_1709_pyclone	331	1	0.5309820004284771	0.2732278001344084
PD056_F0_1636_pyclone	331	1	0.6933744328890746	0.19048905365803837
PD056_56_T_pyclone	331	1	0.1797614933233921	0.11085228740504449
PD056_F2_1709_pyclone	332	1	0.5242193490053758	0.26877419128039143
PD056_F0_1636_pyclone	332	1	0.560899485501761	0.24079746865151558
PD056_56_T_pyclone	332	1	0.41954792647168904	0.1757450649193156
PD056_F2_1709_pyclone	333	1	0.5653139178255147	0.23114639588126007
PD056_F0_1636_pyclone	333	1	0.5714341277579342	0.23141099537048562
PD056_56_T_pyclone	333	1	0.1471637402741191	0.08588929766545145
PD056_F2_1709_pyclone	334	2	0.5856546479564955	0.22330365443115696
PD056_F0_1636_pyclone	334	2	0.46486939625147583	0.1525339790487003
PD056_56_T_pyclone	334	2	0.5391873258429232	0.17648631358308262
PD056_F2_1709_pyclone	335	1	0.5307746041651387	0.27292191582316777
PD056_F0_1636_pyclone	335	1	0.4349984932594355	0.27798339516681997
PD056_56_T_pyclone	335	1	0.24861305904910416	0.158817317739797
PD056_F2_1709_pyclone	336	1	0.6299334401602698	0.2101335075728295
PD056_F0_1636_pyclone	336	1	0.5377889559630472	0.24923460144884993
PD056_56_T_pyclone	336	1	0.10355079833223099	0.07687424153337105
PD056_F2_1709_pyclone	337	1	0.5428526602520165	0.25441508872038204
PD056_F0_1636_pyclone	337	1	0.49893143353802233	0.2888428492653022
PD056_56_T_pyclone	337	1	0.20341180139052908	0.12410561909785435
PD056_F2_1709_pyclone	338	1	0.5072613639609305	0.2847134076314673
PD056_F0_1636_pyclone	338	1	0.4771263362813433	0.2761011665774705
PD056_56_T_pyclone	338	1	0.0632432213138298	0.05496662474175498
PD056_F2_1709_pyclone	339	1	0.5245516692486698	0.259841340883217
PD056_F0_1636_pyclone	339	1	0.4953099670988198	0.2730826657702315
PD056_56_T_pyclone	339	1	0.17375068800076876	0.10746998571007968
PD056_F2_1709_pyclone	340	2	0.641257630289726	0.21835230766367641
PD056_F0_1636_pyclone	340	2	0.7330287595043873	0.1844741519393147
PD056_56_T_pyclone	340	2	0.009192477510449422	0.014510563780130029
PD056_F2_1709_pyclone	341	1	0.5252136201081895	0.2739237294148735
PD056_F0_1636_pyclone	341	1	0.27510200905158727	0.2084859856015386
PD056_56_T_pyclone	341	1	0.5966255241449923	0.24545356355384707
PD056_F2_1709_pyclone	342	1	0.5733993781804765	0.2296315974176929
PD056_F0_1636_pyclone	342	1	0.6122281775846662	0.21045769992750543
PD056_56_T_pyclone	342	1	0.22057388747068418	0.10124171970062262
PD056_F2_1709_pyclone	343	3	0.25811365478341286	0.053629393419735126
PD056_F0_1636_pyclone	343	3	0.23754170776969388	0.05859729530787964
PD056_56_T_pyclone	343	3	0.14298372002599585	0.02763270531486932
PD056_F2_1709_pyclone	344	1	0.5182329919309872	0.26066024065240256
PD056_F0_1636_pyclone	344	1	0.49162302960098064	0.27691753432233296
PD056_56_T_pyclone	344	1	0.4735894072538509	0.20070688232852435
PD056_F2_1709_pyclone	345	1	0.5178139372739159	0.2711341696360263
PD056_F0_1636_pyclone	345	1	0.6242511624609229	0.21155865371144927
PD056_56_T_pyclone	345	1	0.21396515888689252	0.11942254654651016
PD056_F2_1709_pyclone	346	2	0.6678396105986842	0.17581018608623483
PD056_F0_1636_pyclone	346	2	0.6578502293652133	0.18490947164876048
PD056_56_T_pyclone	346	2	0.09939068017823656	0.04587385500507819
PD056_F2_1709_pyclone	347	1	0.5578967588588076	0.24545926668170678
PD056_F0_1636_pyclone	347	1	0.6297688378624404	0.23678479965267415
PD056_56_T_pyclone	347	1	0.025583293442828954	0.029758327916238485
PD056_F2_1709_pyclone	348	1	0.5382503877750784	0.24509894678412625
PD056_F0_1636_pyclone	348	1	0.651398441705863	0.22766907116961235
PD056_56_T_pyclone	348	1	0.0431791261039907	0.046844791780869005
PD056_F2_1709_pyclone	349	1	0.544907275123858	0.24928162771245846
PD056_F0_1636_pyclone	349	1	0.5202142004699906	0.2729419678536675
PD056_56_T_pyclone	349	1	0.36721797980940485	0.17402263450931818
PD056_F2_1709_pyclone	350	1	0.5263235296504936	0.27461284839269834
PD056_F0_1636_pyclone	350	1	0.28891733121183366	0.23299827356740574
PD056_56_T_pyclone	350	1	0.2151924402110798	0.0910337973138158
PD056_F2_1709_pyclone	351	1	0.31233186432863685	0.26306751302582
PD056_F0_1636_pyclone	351	1	0.6632286343626486	0.21944923099650546
PD056_56_T_pyclone	351	1	0.13179557830071978	0.09006818071175962
PD056_F2_1709_pyclone	352	1	0.5052630662689253	0.2717214333377599
PD056_F0_1636_pyclone	352	1	0.49603181442068045	0.2674097484410489
PD056_56_T_pyclone	352	1	0.27064882541932245	0.1153461164381731
PD056_F2_1709_pyclone	353	1	0.13179557830071978	0.09006818071175962
PD056_F0_1636_pyclone	353	1	0.10288732140595902	0.10222646264079358
PD056_56_T_pyclone	353	1	0.25243347885393536	0.08839667131161696
PD056_F2_1709_pyclone	354	1	0.5401005581554549	0.2542893974183856
PD056_F0_1636_pyclone	354	1	0.6094986603885281	0.2168726665171526
PD056_56_T_pyclone	354	1	0.12312939332230272	0.09034858635733493
PD056_F2_1709_pyclone	355	1	0.512158012013503	0.2788914449160001
PD056_F0_1636_pyclone	355	1	0.31899738221908686	0.2513244939116627
PD056_56_T_pyclone	355	1	0.5045907656083393	0.20508690070699948
PD056_F2_1709_pyclone	356	1	0.15542396164929015	0.12895548530987103
PD056_F0_1636_pyclone	356	1	0.21360381721879815	0.17179949701753086
PD056_56_T_pyclone	356	1	0.2557121043367647	0.10772557931702866
PD056_F2_1709_pyclone	357	1	0.4914640215907655	0.2765640881147327
PD056_F0_1636_pyclone	357	1	0.541844034671157	0.2876361366862756
PD056_56_T_pyclone	357	1	0.2446438869482009	0.10514477744279674
PD056_F2_1709_pyclone	358	2	0.5120699843300026	0.24511857419390554
PD056_F0_1636_pyclone	358	2	0.523661030088618	0.22821479486332732
PD056_56_T_pyclone	358	2	0.0069556117933953126	0.011947203914734326
PD056_F2_1709_pyclone	359	1	0.5082700999621217	0.28181627119338193
PD056_F0_1636_pyclone	359	1	0.5129872194781495	0.2876754999833047
PD056_56_T_pyclone	359	1	0.18296122462813746	0.10788426673466463
PD056_F2_1709_pyclone	360	1	0.5038069103111297	0.2799433964076759
PD056_F0_1636_pyclone	360	1	0.6151768654143202	0.21404106680282659
PD056_56_T_pyclone	360	1	0.1248233226732414	0.07757202404153891
